index,split
161604,train
161605,train
161606,train
161607,test
161608,train
161609,train
161610,train
161611,train
161612,train
161613,train
161614,train
161615,train
161616,test
161617,train
161618,train
161619,train
161620,train
161621,train
161622,train
161623,train
161624,train
161625,train
161626,train
161627,test
161628,train
161629,train
161630,train
161631,test
161632,train
161633,train
161634,train
161635,train
161636,train
161637,train
161638,train
161639,train
161640,train
161641,train
161642,train
161643,valid
161644,train
161645,train
161646,train
161647,test
161648,train
161649,train
161650,train
161651,valid
161652,train
161653,train
161654,train
161655,valid
161656,train
161657,train
161658,train
161659,test
161660,train
161661,valid
161662,train
161663,train
161664,test
161665,train
161666,train
161667,train
161668,test
161669,test
161670,train
161671,train
161672,train
161673,train
161674,train
161675,train
161676,test
161677,train
161678,train
161679,valid
161680,train
161681,train
161682,train
161683,train
161684,train
161685,train
161686,train
161687,train
161688,test
161689,valid
161690,train
161691,train
161692,train
161693,train
161694,test
161695,train
161696,train
161697,train
161698,valid
161699,train
161700,valid
161701,train
161702,train
161703,train
161704,train
161705,train
161706,train
161707,train
161708,train
161709,valid
161710,train
161711,train
161712,train
161713,valid
161714,train
161715,train
161716,test
161717,train
161718,train
161719,valid
161720,train
161721,train
161722,train
161723,train
161724,train
161725,train
161726,train
161727,train
161728,test
161729,test
161730,train
161731,train
161732,train
161733,train
161734,train
161735,train
161736,train
161737,train
161738,train
161739,test
161740,train
161741,train
161742,train
161743,train
161744,test
161745,train
161746,test
161747,valid
161748,valid
161749,train
161750,train
161751,train
161752,train
161753,train
161754,train
161755,train
161756,train
161757,test
161758,train
161759,train
161760,train
161761,train
161762,train
161763,train
161764,train
161765,train
161766,valid
161767,train
161768,train
161769,test
161770,test
161771,train
161772,test
161773,train
161774,train
161775,train
161776,train
161777,train
161778,train
161779,train
161780,train
161781,train
161782,train
161783,train
161784,train
161785,train
161786,train
161787,valid
161788,train
161789,train
161790,train
161791,train
161792,train
161793,train
161794,train
161795,train
161796,train
161797,valid
161798,test
161799,train
161800,test
161801,train
161802,train
161803,test
161804,valid
161805,valid
161806,train
161807,train
161808,train
161809,train
161810,test
161811,train
161812,train
161813,test
161814,train
161815,valid
161816,train
161817,test
161818,test
161819,train
161820,train
161821,train
161822,train
161823,test
161824,train
161825,test
161826,train
161827,train
161828,train
161829,train
161830,train
161831,valid
161832,train
161833,train
161834,train
161835,valid
161836,train
161837,train
161838,train
161839,train
161840,train
161841,train
161842,test
161843,train
161844,valid
161845,test
161846,train
161847,valid
161848,train
161849,train
161850,valid
161851,train
161852,train
161853,valid
161854,train
161855,train
161856,train
161857,train
161858,train
161859,train
161860,train
161861,train
161862,train
161863,train
161864,train
161865,train
161866,train
161867,train
161868,valid
161869,train
161870,train
161871,train
161872,train
161873,train
161874,train
161875,train
161876,valid
161877,train
161878,train
161879,train
161880,test
161881,train
161882,train
161883,train
161884,train
161885,test
161886,test
161887,train
161888,train
161889,train
161890,train
161891,train
161892,train
161893,valid
161894,train
161895,train
161896,train
161897,train
161898,train
161899,train
161900,train
161901,train
161902,train
161903,valid
161904,train
161905,test
161906,train
161907,test
161908,train
161909,valid
161910,train
161911,train
161912,train
161913,test
161914,valid
161915,train
161916,train
161917,train
161918,train
161919,train
161920,train
161921,train
161922,train
161923,train
161924,train
161925,test
161926,train
161927,train
161928,train
161929,train
161930,valid
161931,train
161932,train
161933,train
161934,train
161935,valid
161936,train
161937,train
161938,train
161939,train
161940,train
161941,test
161942,train
161943,test
161944,test
161945,train
161946,test
161947,train
161948,train
161949,train
161950,test
161951,train
161952,valid
161953,train
161954,train
161955,train
161956,train
161957,train
161958,valid
161959,train
161960,valid
161961,train
161962,valid
161963,train
161964,train
161965,train
161966,train
161967,train
161968,test
161969,test
161970,test
161971,train
161972,train
161973,train
161974,valid
161975,valid
161976,train
161977,train
161978,train
161979,train
161980,train
161981,train
161982,train
161983,train
161984,test
161985,train
161986,test
161987,test
161988,train
161989,valid
161990,train
161991,train
161992,train
161993,train
161994,train
161995,valid
161996,train
161997,train
161998,valid
161999,test
162000,train
162001,train
162002,train
162003,train
162004,train
162005,train
162006,train
162007,train
162008,train
162009,train
162010,train
162011,train
162012,test
162013,train
162014,train
162015,train
162016,test
162017,train
162018,train
162019,train
162020,train
162021,valid
162022,train
162023,valid
162024,train
162025,train
162026,train
162027,train
162028,test
162029,train
162030,train
162031,train
162032,train
162033,train
162034,train
162035,train
162036,valid
162037,train
162038,train
162039,train
162040,train
162041,train
162042,train
162043,test
162044,train
162045,train
162046,train
162047,train
162048,train
162049,train
162050,train
162051,train
162052,train
162053,test
162054,train
162055,train
162056,train
162057,train
162058,train
162059,train
162060,valid
162061,train
162062,train
162063,train
162064,train
162065,train
162066,test
162067,test
162068,test
162069,train
162070,train
162071,valid
162072,train
162073,train
162074,train
162075,train
162076,train
162077,train
162078,train
162079,train
162080,train
162081,valid
162082,test
162083,train
162084,test
162085,train
162086,test
162087,train
162088,train
162089,train
162090,train
162091,train
162092,train
162093,valid
162094,train
162095,train
162096,train
162097,train
162098,test
162099,test
162100,train
162101,train
162102,train
162103,train
162104,train
162105,train
162106,train
162107,train
162108,train
162109,train
162110,train
162111,train
162112,train
162113,train
162114,train
162115,train
162116,valid
162117,train
162118,train
162119,train
162120,train
162121,train
162122,valid
162123,train
162124,train
162125,test
162126,train
162127,train
162128,train
162129,test
162130,test
162131,train
162132,train
162133,train
162134,train
162135,train
162136,train
162137,train
162138,test
162139,train
162140,valid
162141,train
162142,train
162143,train
162144,train
162145,train
162146,train
162147,train
162148,train
162149,train
162150,train
162151,train
162152,valid
162153,train
162154,train
162155,test
162156,train
162157,train
162158,train
162159,valid
162160,train
162161,train
162162,train
162163,test
162164,train
162165,train
162166,test
162167,train
162168,train
162169,train
162170,train
162171,train
162172,train
162173,test
162174,train
162175,train
162176,train
162177,valid
162178,train
162179,train
162180,train
162181,valid
162182,valid
162183,train
162184,train
162185,train
162186,train
162187,train
162188,train
162189,train
162190,valid
162191,train
162192,train
162193,train
162194,train
162195,train
162196,train
162197,train
162198,train
162199,train
162200,train
162201,train
162202,train
162203,train
162204,train
162205,train
162206,train
162207,train
162208,test
162209,train
162210,train
162211,train
162212,train
162213,train
162214,train
162215,valid
162216,valid
162217,train
162218,train
162219,train
162220,train
162221,test
162222,train
162223,train
162224,train
162225,train
162226,train
162227,train
162228,train
162229,train
162230,train
162231,train
162232,train
162233,train
162234,train
162235,train
162236,train
162237,valid
162238,test
162239,valid
162240,valid
162241,valid
162242,train
162243,train
162244,valid
162245,train
162246,train
162247,train
162248,train
162249,test
162250,train
162251,train
162252,test
162253,train
162254,train
162255,train
162256,train
162257,train
162258,train
162259,train
162260,train
162261,valid
162262,train
162263,train
162264,test
162265,train
162266,train
162267,train
162268,train
162269,train
162270,train
162271,train
162272,train
162273,train
162274,test
162275,train
162276,train
162277,train
162278,train
162279,test
162280,train
162281,test
162282,train
162283,train
162284,train
162285,train
162286,train
162287,train
162288,valid
162289,train
162290,train
162291,train
162292,train
162293,train
162294,test
162295,train
162296,train
162297,train
162298,train
162299,train
162300,train
162301,train
162302,test
162303,train
162304,valid
162305,train
162306,train
162307,train
162308,test
162309,train
162310,train
162311,train
162312,train
162313,train
162314,train
162315,valid
162316,train
162317,train
162318,train
162319,test
162320,train
162321,train
162322,train
162323,train
162324,train
162325,train
162326,train
162327,train
162328,train
162329,train
162330,train
162331,train
162332,test
162333,train
162334,train
162335,train
162336,train
162337,train
162338,train
162339,train
162340,train
162341,train
162342,train
162343,train
162344,train
162345,valid
162346,train
162347,train
162348,train
162349,train
